//this is the file in the game directory; when done modifying, delete this comment
TableStart	TechSchools																				
ColumnHeadingsStart	kUnicode	Type_ID																			
RowHeadingsStart																					
Economics & Business	SchEconB	EB																			
Energy	SchEnerg	EN																			
Biological Sciences	SchBioSc	BS																			
Mathematics & Computers	SchMathm	MC																			
Physical Sciences	SchPhySc	PS																			
Social Arts & Science	SchSocal	SS																			
TableEnd																					


TableStart	SpeciesPrefs																				
ColumnHeadingsStart	Humanoid	Etherean	Geodic	Cybernetic	Ichthytosian	Harvesters	Insectoid	Sauron	Metashifters	NonCorporeal	Protoplasmic	Plant	Fungal	Avian	Gargantua	Bulrathi	Mrrshan	Elerian	Gnolam	ElderCivs	ComBot
RowHeadingsStart																					
School_ID	EB	None	BS	MC	PS	SS	EB	EN	BS	MC	PS	SS	SS	EB	EN	BS	MC	PS	BS	MC	PS																																																																																																																																																																																																																																								
TTL	70	30	50	80	40	55	40	50	50	60	65	60	75	45	55	55	55	55	55	55	55																																																																																																																																																																																																																																								
TAR	12	10	6	15	6	8	5	8	12	8	9	7	3	5	9	9	9	9	9	9	9																																																																																																																																																																																																																																								
EB	5	4	5	4	5	4	3	5	4	3	4	4	3	5	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
EN	5	5	4	5	5	5	5	3	3	3	5	3	3	4	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
BS	4	3	4	4	3	5	3	5	4	4	3	5	4	3	4	4	4	4	4	4	4																																																																																																																																																																																																																																								
MC	4	4	3	5	4	4	4	4	3	4	5	5	5	4	5	5	5	5	5	5	5																																																																																																																																																																																																																																								
PS	3	5	5	3	4	3	5	3	5	5	3	4	4	3	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
SS	3	3	3	3	3	3	4	4	5	5	4	3	5	5	3	3	3	3	3	3	3																																																																																																																																																																																																																																								
TableEnd																					


TableStart	TechFields																				
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	School_Catagories	IconName	Field_Dependencies	Research_Cost_Multiplier	Research_Cost_Exponent_Base													
RowHeadingsStart																					
Antaran	TFAntaran	FDAntaran	Antar	EN	TFAntarn		1000	1.175													
Economics & Business	SchEconB	FDEcnBus	Ecnmy	EB	TFEconom		85	1.155													
Energy	SchEnerg	FDEnergy	Energ	EN	TFEneFie		85	1.155
Biological Sciences	SchBioSc	FDBioSci	BioSc	BS	TFXenBio		85	1.155
Mathematics & Computers	SchMathm	FDMathCm	MthCm	MC	TFNumThe		85	1.155
Physical Sciences	SchPhySc	FDPlySci	Const	PS	TFConstr		85	1.155
Social Arts & Science	SchSocal	FDSocSci	SocSc	SS	TFCulEnh		85	1.155
TableEnd								  


TableStart	ApplicationsClasses							
ColumnHeadingsStart	kUnicode	kUnicodD	Type_ID	Pick_Limit				
RowHeadingsStart								
Ship Hull Base	ACShHulB	CDShHulB	ShipHull	0	// Must pick exactly one			
Ship Hull Option	ACShHulO	CDShHulO	ShHulOpt	1	// May pick one.			
Ship Special	ACShSpec	CDShSpec	ShipItem	3	// May pick many but no Duplicates			
Ship Special Weapon	ACShSpec	CDShSpec	ShpMItem	2	// May pick many			
Ship Weapon System	ACShHulW	CDShHulW	ShWepSys	2	// May pick many			
Unit Equipment	ACUnitEq	CDUnitEq	UnitEqip	2	// May pick many (Does not really apply to non-military)
Weapon Size Option	ACWepSiz	CDWepSiz	WSOpt	0	// Must pick exactly one
Weapon Facing Option	ACWepFac	CDWepFCD	WpnFacOp	2	// May pick many (4 options shown on UI)
Weapon Mounting option	ACWepMnt	CDWepMnt	WpnMntOp	0	// Must pick exactly one
Missile Warhead	ACWarHed	CDWarHed	Warheads	2	// May pick many
Warhead Mod	ACWarMod	CDWarMod	WarhdMod	2	// May pick many
Missile Chassis	ACChasis	CDChasis	MslChass	2	// May pick many
Missile Chassis Option	ACChasOp	CDChasOp	MslChOpt	2	// May pick many
Missile Rack	TAMisRak	TBMisRak	TAMISRAK	2	// May pick many
Fighter Chassis	None	None	FtrChass	2	// May pick many
Fighter Chassis Option	None	None	FtrChOpt	2	
Fighter Weapon	None	None	FtrWeapn	0	
Fighter Weapon Option	None	None	FtrWpMod	2	
Ship Required System	ACShRqSy	CDShRqSy	ShReqSys	3	// Must Pick All
Ship Sub-Light Engine	ACShpEng	CDShpEng	ShEngine	0	// Must pick exactly one
Ship Engine Max Speed	ACMaxSpd	CDMaxSpd	ShEngSpd	0	// Must pick exactly one
Ship Warp Drive	ACShpWrp	CDShpWrp	ShipWarp	0	// Must pick exactly one
Armor Type	ACArmrTp	CDArmrTp	ArmorCls	0	// Must pick exactly one
Armor Thickness	ACArmThk	CDArmThk	ArmorThk	0	// Must pick exactly one
Planet Economy Build	ACPlanEc	CDPlanEc	PlanEcon	2	// May pick many (Does not really apply to non-military)
Planet Security Build	ACPlanSe	CDPlanSe	PlanSecu	2	// May pick many (Does not really apply to non-military)
Planet Planetary Build	ACPlanPl	CDPlanPl	PlanPlan	2	// May pick many (Does not really apply to non-military)
System Economy Build	ACSystEc	CDSystEc	SystEcon	2	// May pick many (Does not really apply to non-military)
System Social Build	ACSystEd	CDSystEd	SystSoci	2	// May pick many (Does not really apply to non-military)
System Security Build	ACSystSe	CDSystSe	SystSecu	2	// May pick many (Does not really apply to non-military)
Shield Technology	ACSldTch	CDSldTch	ShldTech	1	// May pick one.
Shield Generator Size	ACSldSiz	CDSldSiz	ShdGenSz	1	// May pick one.
Warp Boost Tech	ACWrpBst	CDWrpBst	WrpBstTk	2	// May pick many (Does not really apply to non-military)
Weapon Modification	ACWepMod	CDWepMod	ShWepMod	2	// May pick many (Does not really apply to non-military)
Achievement	ACAchiev	CDAchiev	Achieve	2	//May pick many (Does not really apply to non-military
TableEnd					

" //application_class, Type_ID, individual sort tags, kUnicode and kUnicodD should be 8 characters or less "																								
" //application_class - for items that go into a build queue, specifies the build queue in which they are built "																								
//sort tag -  for items that go into a build queue. Specifies where the item goes when it's built																								
TableStart	TechApplications																							
ColumnHeadingsStart	kUnicode	kUnicodD	kUnicdLg	Sort_Tag	Type_ID	Application_Class	Field_Dependencies	IconName	Global_Tags	Tag_Values														
Hull12	TAHull12	TBHull12	ShipStnd	" Ship, KEEPTHIS "	Hull12	ShipHull	Const_60	Armor	None	" ShpCpcty = 3565, SystCost = 6853, UseGraph = 7 , teclvl = 60, Hull12 = 12"														39
Hull13	TAHull13	TBHull13	ShipStnd	" Ship, KEEPTHIS "	Hull13	ShipHull	Const_75	Armor	None	" ShpCpcty = 5000, SystCost = 11122, UseGraph = 7 , teclvl = 75, Hull13 = 13"														40
Warp Drive 1	TAWrpD01	TBWrpD01	SDEngInf	" Ship, KEEPTHIS "	WarpDrv1	ShipWarp	MthCm_00	TFTraPhy	None	" SystCost = 100, UniSpace *= 0.25, MaxWarp = 85 , teclvl = 00, WarpDrv1 = 1"														41
Warp Drive 1 Miniature	TAWrpM01	TBWrpM01	SDEngInf	Ship	WarpDvM1	ShipWarp	MthCm_03	TFTraPhy	None	" SystCost = 110, UniSpace *= 0.2, MaxWarp = 85 , teclvl = 03, WarpDvM1 = 1"														
Warp Drive 2	TAWrpD02	TBWrpD02	SDEngInf	Ship	WarpDrv2	ShipWarp	MthCm_05	TFTraPhy	None	" SystCost = 126, UniSpace *= 0.235, MaxWarp = 105 , teclvl = 05, WarpDrv2 = 2"														42
Warp Drive 2 Miniature	TAWrpM02	TBWrpM02	SDEngInf	Ship	WarpDvM2	ShipWarp	MthCm_08	TFTraPhy	None	" SystCost = 135, UniSpace *= 0.188, MaxWarp = 105 , teclvl = 08, WarpDvM2 = 2"														
Warp Drive 3	TAWrpD03	TBWrpD03	SDEngInf	Ship	WarpDrv3	ShipWarp	MthCm_11	TFTraPhy	None	" SystCost = 158, UniSpace *= 0.2325, MaxWarp = 133 , teclvl = 11, WarpDrv3 = 3"														43
Warp Drive 3 Miniature	TAWrpM03	TBWrpM03	SDEngInf	Ship	WarpDvM3	ShipWarp	MthCm_14	TFTraPhy	None	" SystCost = 170, UniSpace *= 0.186, MaxWarp = 133 , teclvl = 14, WarpDvM3 = 3"														
Warp Drive 4	TAWrpD04	TBWrpD04	SDEngInf	Ship	WarpDrv4	ShipWarp	MthCm_17	TFTraPhy	None	" SystCost = 200, UniSpace *= 0.218, MaxWarp = 168 , teclvl = 17, WarpDrv4 = 4"														44
Warp Drive 4 Miniature	TAWrpM04	TBWrpM04	SDEngInf	Ship	WarpDvM4	ShipWarp	MthCm_20	TFTraPhy	None	" SystCost = 220, UniSpace *= 0.174, MaxWarp = 168 , teclvl = 20, WarpDvM4 = 4"														
Warp Drive 5	TAWrpD05	TBWrpD05	SDEngInf	Ship	WarpDrv5	ShipWarp	MthCm_24	TFTraPhy	None	" SystCost = 252, UniSpace *= 0.2155, MaxWarp = 211 , teclvl = 24, WarpDrv5 = 5"														45
Warp Drive 5 Miniature	TAWrpM05	TBWrpM05	SDEngInf	Ship	WarpDvM5	ShipWarp	MthCm_30	TFTraPhy	None	" SystCost = 280, UniSpace *= 0.1724, MaxWarp = 211 , teclvl = 30, WarpDvM5 = 5"														
Warp Drive 6	TAWrpD06	TBWrpD06	SDEngInf	Ship	WarpDrv6	ShipWarp	MthCm_35	TFTraPhy	None	" SystCost = 318, UniSpace *= 0.201, MaxWarp = 266 , teclvl = 35, WarpDrv6 = 6"														46
Warp Drive 6 Miniature	TAWrpM06	TBWrpM06	SDEngInf	Ship	WarpDvM6	ShipWarp	MthCm_40	TFTraPhy	None	" SystCost = 340, UniSpace *= 0.161, MaxWarp = 266 , teclvl = 40, WarpDvM6 = 6"														
Warp Drive 7	TAWrpD07	TBWrpD07	SDEngInf	Ship	WarpDrv7	ShipWarp	MthCm_45	TFTraPhy	None	" SystCost = 400, UniSpace *= 0.1995, MaxWarp = 336 , teclvl = 45, WarpDrv7 = 7"														47
Warp Drive 7 Miniature	TAWrpM07	TBWrpM07	SDEngInf	Ship	WarpDvM7	ShipWarp	MthCm_50	TFTraPhy	None	" SystCost = 440, UniSpace *= 0.1596, MaxWarp = 336 , teclvl = 50, WarpDvM7 = 7"														
Warp Drive 8	TAWrpD08	TBWrpD08	SDEngInf	Ship	WarpDrv8	ShipWarp	MthCm_54	TFTraPhy	None	" SystCost = 502, UniSpace *= 0.185, MaxWarp = 422 , teclvl = 54, WarpDrv8 = 8"														48
Warp Drive 8 Miniature	TAWrpM08	TBWrpM08	SDEngInf	Ship	WarpDvM8	ShipWarp	MthCm_58	TFTraPhy	None	" SystCost = 550, UniSpace *= 0.148, MaxWarp = 422 , teclvl = 58, WarpDvM8 = 8"														
Warp Drive 9	TAWrpD09	TBWrpD09	SDEngInf	Ship	WarpDrv9	ShipWarp	MthCm_61	TFTraPhy	None	" SystCost = 634, UniSpace *= 0.183, MaxWarp = 532 , teclvl = 61, WarpDrv9 = 9"														49
Warp Drive 9 Miniature	TAWrpM09	TBWrpM09	SDEngInf	Ship	WarpDvM9	ShipWarp	MthCm_65	TFTraPhy	None	" SystCost = 700, UniSpace *= 0.146, MaxWarp = 532 , teclvl = 65, WarpDvM9 = 9"														
Warp Drive 10	TAWrpD10	TBWrpD10	SDEngInf	Ship	WarpDrvA	ShipWarp	MthCm_68	TFTraPhy	None	" SystCost = 800, UniSpace *= 0.169, MaxWarp = 672 , teclvl = 68, WarpDrvA = 1"														50
Warp Drive 10 Miniature	TAWrpM10	TBWrpM10	SDEngInf	Ship	WarpDvMA	ShipWarp	MthCm_72	TFTraPhy	None	" SystCost = 880, UniSpace *= 0.135, MaxWarp = 672 , teclvl = 72, WarpDvMA = 1"														
Warp Drive 11	TAWrpD11	TBWrpD11	SDEngInf	Ship	WarpDrvB	ShipWarp	MthCm_80	TFTraPhy	None	" SystCost = 950, UniSpace *= 0.158, MaxWarp = 750 , teclvl = 80, WarpDrvB = 1"														50
Warp Drive 11 Miniature	TAWrpM11	TBWrpM11	SDEngInf	Ship	WarpDvMB	ShipWarp	MthCm_84	TFTraPhy	None	" SystCost = 1100, UniSpace *= 0.125, MaxWarp = 750 , teclvl = 84, WarpDvMB = 1"														
Warp Drive 12	TAWrpD12	TBWrpD12	SDEngInf	Ship	WarpDrvC	ShipWarp	MthCm_90	TFTraPhy	None	" SystCost = 1200, UniSpace *= 0.140, MaxWarp = 999 , teclvl = 90, WarpDrvC = 1"														50
Warp Drive 12 Miniature	TAWrpM12	TBWrpM12	SDEngInf	Ship	WarpDvMC	ShipWarp	MthCm_94	TFTraPhy	None	" SystCost = 1400, UniSpace *= 0.118, MaxWarp = 999 , teclvl = 94, WarpDvMC = 1"														
Force Field 1	TAFFld01	TBFFld01	SDShdInf	" Ship, KEEPTHIS "	FrcFld01	ShldTech	Energ_09	TFElectr	None	" StpPow = 1, ShdStr = 200, Recharge =2, SystCost = 50, UniSpace *= 0.05 , teclvl = 09, FrcFld01 = 01"														51
Force Field 2	TAFFld02	TBFFld02	SDShdInf	Ship	FrcFld02	ShldTech	Energ_17	TFElectr	None	" StpPow = 1, ShdStr = 500, Recharge = 5, SystCost = 63, UniSpace *= 0.05 , teclvl = 17, FrcFld02 = 02"														52
Force Field 3	TAFFld03	TBFFld03	SDShdInf	Ship	FrcFld03	ShldTech	Energ_22	TFElectr	None	" StpPow = 1, ShdStr = 1000, Recharge = 15, SystCost = 79, UniSpace *= 0.05 , teclvl = 22, FrcFld03 = 03"														53
Force Field 4	TAFFld04	TBFFld04	SDShdInf	Ship	FrcFld04	ShldTech	Energ_29	TFElectr	None	" StpPow = 1, ShdStr = 1750, Recharge = 36, SystCost = 100, UniSpace *= 0.05 , teclvl = 29, FrcFld04 = 04"														54
Force Field 5	TAFFld05	TBFFld05	SDShdInf	Ship	FrcFld05	ShldTech	Energ_34	TFElectr	None	" StpPow = 1, ShdStr = 3000, Recharge = 75, SystCost = 126, UniSpace *= 0.05 , teclvl = 34, FrcFld05 = 05"														55
Force Field 6	TAFFld06	TBFFld06	SDShdInf	Ship	FrcFld06	ShldTech	Energ_40	TFElectr	None	" StpPow = 1, ShdStr = 5000, Recharge = 150, SystCost = 159, UniSpace *= 0.05 , teclvl = 40, FrcFld06 = 06"														56
Force Field 7	TAFFld07	TBFFld07	SDShdInf	Ship	FrcFld07	ShldTech	Energ_47	TFElectr	None	" StpPow = 1, ShdStr = 7000, Recharge = 250, SystCost = 200, UniSpace *= 0.05 , teclvl = 47, FrcFld07 = 07"														57
Force Field 8	TAFFld08	TBFFld08	SDShdInf	Ship	FrcFld08	ShldTech	Energ_54	TFElectr	None	" StpPow = 1, ShdStr = 10000, Recharge = 400, SystCost = 251, UniSpace *= 0.05 , teclvl = 54, FrcFld08 = 08"														58
Force Field 9	TAFFld09	TBFFld09	SDShdInf	Ship	FrcFld09	ShldTech	Energ_60	TFElectr	None	" StpPow = 1, ShdStr = 15000, Recharge = 680, SystCost = 317, UniSpace *= 0.05 , teclvl = 60, FrcFld09 = 09"														59
Force Field 10	TAFFld10	TBFFld10	SDShdInf	Ship	FrcFld10	ShldTech	Energ_70	TFElectr	None	" StpPow =1, ShdStr = 20000, Recharge = 1000, SystCost = 400, UniSpace *= 0.05 , teclvl = 70, FrcFld10 = 10"														60
Damper Field	TADmpFld	TBDmpFld	SDShdInf	Ship	DamprFld	ShldTech	Energ_66	TFElectr	None	" StpPow = 0.75, ShdStr = 100000, Recharge = 100000, SystCost = 1000, UniSpace *= 0.15 , teclvl = 66, DamprFld = 1"														61
Small Shield Generator 	TASmShdG	TBSmShdG	ShipStnd	" Ship, Military, KEEPTHIS "	SmShdGen	ShdGenSz	Energ_07	TFElectr	None	" ShdStr *= 0.66, Recharge *= 0.5, SystCost *= 0.7, UniSpace *= 0.5 , teclvl = 07, SmShdGen = 1"														62
Stand Shield Generator	TAStShdG	TBStShdG	ShipStnd	" Ship, Military, KEEPTHIS "	ShieldGn	ShdGenSz	Energ_16	TFElectr	None	" ShdStr *= 1, Recharge *= 1, SystCost *= 1, UniSpace *= 1 , teclvl = 16, ShieldGn = 1"														63
Large Shield Generator	TALgShdG	TBLgShdG	ShipStnd	" Ship, Military "	LgShdGen	ShdGenSz	Energ_30	TFElectr	None	" ShdStr *= 1.5, Recharge *= 1.5, SystCost *= 2, UniSpace *= 1.5 , teclvl = 30, LgShdGen = 1"														64
Planetary Shield Generator I	TAPlnSd1	TBPlnSd1	None	" Military, Planet, KEEPTHIS "	PlnShd01	PlanSecu	"Energ_25, MthCm_20"	PDefence	None	" ShdStr *= 100, Recharge *= 25, Cost=100, PlanDef += 4, CollatSz=30, CollatDs = 60, CollatCl=0, Employee = 0.2 , teclvl = 25, PlnShd01 = 01"														65
Bridge	TABridge	TBBridge	ShipStnd	" Ship, KEEPTHIS "	Bridge	ShReqSys	Const_00	TFShpSup	None	" UniSpace *= .02, SystCost = 25 , teclvl = 00, Bridge = 1"														66
Crew Quarters	TACrewQt	TBCrewQt	ShipStnd	" Ship, KEEPTHIS "	CrewQrtr	ShReqSys	Const_00	TFShpSup	None	" UniSpace *= .05, SystCost = 10 , teclvl = 00, CrewQrtr = 1"														67
Life Support	TALifSup	TBLifSup	ShipStnd	" Ship, KEEPTHIS "	LifeSupp	ShReqSys	Const_00	TFShpSup	None	" UniSpace *= .02, SystCost = 40 , teclvl = 00, LifeSupp = 1"														68
Laser Cannon	TALserCn	TBLserCn	SDDirFir	" Ship, Military, KEEPTHIS "	LasrCann	ShWepSys	Energ_00	TFBemWep	None	"InfoWeap <= 0,LightMnt = 0, teclvl = 00, LasrCann = 1"														
Continuous Laser	TACnLser	TBCnLser	None	" Ship, Military "	CnLasrCn	ShWepMod	Energ_02	TFBemWep	None	" InfoWeap >= 0, MaxAccry *= 1.5, UniSpace *= 1.25 , teclvl = 02, CnLasrCn = 1"														
Armor Penetrating Laser	TAAPLasr	TBAPLasr	None	" Ship, Military "	APLasrCn	ShWepMod	Energ_05	TFBemWep	None	" InfoWeap >= 0, ArmrPier *= 0.75, UniSpace *= 1.5 , teclvl = 05, APLasrCn = 1"														
Auto Fire Laser	TAAFLser	TBAFLser	None	" Ship, Military "	AFLasrCn	ShWepMod	Energ_07	TFBemWep	None	" InfoWeap >= 0, MultFire *= 3, UniSpace *= 2 , teclvl = 07, AFLasrCn = 1"														
Laser Drone	TALasrDr	TBLasrDr	None	" Ship, Military "	LaserDro	ShWepMod	Energ_08	TFBemWep	None	" InfoWeap >= 0, UniSpace *= 0.3, NearDamg *= 0.75, FarDamag *= 0.5,  FireDlay *= 0.9, SystCost *= 2, AccDisSt *= 0.8, AccDisEn *= 0.8 , teclvl = 08, LaserDro = 1"														
Improved Laser	TAImLser	TBImLser	None	" Ship, Military "	ImLasrCn	ShWepMod	Energ_09	TFBemWep	None	" InfoWeap >= 0, NearDamg *= 1.5, FarDamag *=1.1 , teclvl = 09, ImLasrCn = 1"														
Laser Miniaturization I	TAM1Lser	TBM1Lser	None	" Ship, Military "	M1LasrCn	ShWepMod	MthCm_03	TFBemWep	None	" InfoWeap >= 0,  UniSpace *= 0.8 , teclvl = 03, M1LasrCn = 1"														
Laser Miniaturization II	TAM2Lser	TBM2Lser	None	" Ship, Military "	M2LasrCn	ShWepMod	MthCm_07	TFBemWep	None	" InfoWeap >= 0,  UniSpace *= 0.8 , teclvl = 07, M2LasrCn = 1"														
Mass Driver	TAMassDr	TBMassDr	SDDirFir	" Ship, Military, KEEPTHIS "	MassDrvr	ShWepSys	Const_00	TFProWep	None	"InfoWeap <= 1, teclvl = 00, MassDrvr = 1"														
Armor Penetrating Mass Driver	TAAPMass	TBAPMass	None	" Ship, Military "	APMassDr	ShWepMod	Const_04	TFProWep	None	" InfoWeap >= 1, ArmrPier *= 0.75, UniSpace *= 1.5 , teclvl = 04, APMassDr = 1"														
Auto Fire Mass Driver	TAAFMass	TBAFMass	None	" Ship, Military "	AFMassDr	ShWepMod	Const_06	TFProWep	None	" InfoWeap >= 1, MultFire *= 3, UniSpace *= 2 , teclvl = 06, AFMassDr = 1"														
Improved Mass Driver	TAImMass	TBImMass	None	" Ship, Military "	ImMassDr	ShWepMod	Const_09	TFProWep	None	" InfoWeap >= 1, NearDamg *= 1.5, FarDamag *=1.1 , teclvl = 09, ImMassDr = 1"														
Mass Driver Miniaturization I	TAMsDCn1	TBMsDCn1	None	" Ship, Military "	M1MsDrCn	ShWepMod	MthCm_03	TFProWep	None	" InfoWeap >= 1, UniSpace *= 0.8 , teclvl = 03, M1MsDrCn = 1"														
Mass Driver Miniaturization II	TAMsDCn2	TBMsDCn2	None	" Ship, Military "	M2MsDrCn	ShWepMod	MthCm_07	TFProWep	None	" InfoWeap >= 1, UniSpace *= 0.8 , teclvl = 07, M2MsDrCn = 1"														
Fusion Cannon	TAFusCan	TBFusCan	SDDirFir	" Ship, Military "	FusionCn	ShWepSys	Energ_20	TFPlasWep	None	"InfoWeap <= 2, teclvl = 20, FusionCn = 1"
Continuous Fusion Cannon	TACnFusn	TBCnFusn	None	" Ship, Military "	CnFusnCn	ShWepMod	Energ_22	TFPlasWep	None	" InfoWeap >= 2, MaxAccry *= 1.5, UniSpace *= 1.25 , teclvl = 22, CnFusnCn = 1"
Enveloping Fusion Cannon	TAEnFusn	TBEnFusn	None	" Ship, Military "	EnFusnCn	ShWepMod	Energ_25	TFPlasWep	None	" InfoWeap >= 2, ShldPen *= 0.5, UniSpace *= 1.66 , teclvl = 25, EnFusnCn = 1"
Improved Fusion Cannon	TAImFusn	TBImFusn	None	" Ship, Military "	ImFusnCn	ShWepMod	Energ_29	TFPlasWep	None	" InfoWeap >= 2, NearDamg *= 1.5, UniSpace *= 1, FarDamag *=1.1 , teclvl = 29, ImFusnCn = 1"
Fusion Cannon Miniaturization I	TAM1Fusn	TBM1Fusn	None	" Ship, Military "	M1FusnCn	ShWepMod	MthCm_23	TFPlasWep	None	" InfoWeap >= 2,  UniSpace *= 0.8 , teclvl = 23, M1FusnCn = 1"
Fusion Cannon Miniaturization II	TAM2Fusn	TBM2Fusn	None	" Ship, Military "	M2FusnCn	ShWepMod	MthCm_27	TFPlasWep	None	" InfoWeap >= 2,  UniSpace *= 0.8 , teclvl = 27, M2FusnCn = 1"
Quark Cannon	TAPart05	TBPart05	SDDirFir	" Ship, Military "	PartBm05	ShWepSys	Energ_20	TFPartWep	None	"InfoWeap <= 3, teclvl = 20, PartBm05 = 05"
Continuous Quark Cannon	TACnPrt5	TBCnPrt5	None	" Ship, Military "	CnPart05	ShWepMod	Energ_22	TFPartWep	None	" InfoWeap >= 3, MaxAccry *= 1.5, UniSpace *= 1.25 , teclvl = 22, CnPart05 = 05"
Improved Quark Cannon 	TAImPrt5	TBImPrt5	None	" Ship, Military "	ImPart05	ShWepMod	Energ_29	TFPartWep	None	" InfoWeap >= 3, NearDamg *= 1.5, FarDamag *=1.1 , teclvl = 29, ImPart05 = 05"
Quark Cannon Miniaturization I	TAPrt5M1	TBPrt5M1	None	" Ship, Military "	Part05M1	ShWepMod	MthCm_23	TFPartWep	None	" InfoWeap >= 3, UniSpace *= 0.8 , teclvl = 23, Part05M1 = 1"
Quark Cannon Miniaturization II	TAprt5M2	TBprt5M2	None	" Ship, Military "	Part05M2	ShWepMod	MthCm_27	TFPartWep	None	" InfoWeap >= 3, UniSpace *= 0.8 , teclvl = 27, Part05M2 = 2"
Hard Beam	TABeam10	TBBeam10	SDDirFir	" Ship, Military "	Beam_10	ShWepSys	Energ_20	TFBemWep	None	"InfoWeap <= 4, teclvl = 20, Beam_10 = 10"
Continuous Hard Beam	TACnBm10	TBCnBm10	None	" Ship, Military "	CnBeam10	ShWepMod	Energ_22	TFBemWep	None	" InfoWeap >= 4, MaxAccry *= 1.5, UniSpace *= 1.25 , teclvl = 22, CnBeam10 = 10"
Armor Piercing Hard Beam	TAAPBm10	TBAPBm10	None	" Ship, Military "	APBeam10	ShWepMod	Energ_24	TFBemWep	None	" InfoWeap >= 4, ArmrPier *= 0.75, UniSpace *= 1.5 , teclvl = 24, APBeam10 = 10"
Auto Fire Hard Beam	TAAFBm10	TBAFBm10	None	" Ship, Military "	AFBeam10	ShWepMod	Energ_26	TFBemWep	None	" InfoWeap >= 4, MultFire *= 3, UniSpace *= 2 , teclvl = 26, AFBeam10 = 10"
Improved Hard Beam 	TAImBm10	TBImBm10	None	" Ship, Military "	ImBeam10	ShWepMod	Energ_29	TFBemWep	None	" InfoWeap >= 4, NearDamg *= 1.5, FarDamag *=1.1 , teclvl = 29, ImBeam10 = 10"
Hard Beam Miniaturization I	TABm10M1	TBBm10M1	None	" Ship, Military "	Beam10M1	ShWepMod	MthCm_23	TFBemWep	None	" InfoWeap >= 4, UniSpace *= 0.8 , teclvl = 23, Beam10M1 = 1"
Hard Beam Miniaturization II	TABm10M2	TBBm10M2	None	" Ship, Military "	Beam10M2	ShWepMod	MthCm_27	TFBemWep	None	" InfoWeap >= 4, UniSpace *= 0.8 , teclvl = 27, Beam10M2 = 2"
Neutron Blaster	TANeutBl	TBNeutBl	SDDirFir	" Ship, Military "	NeutronB	ShWepSys	Energ_40	TFPartWep	None	"InfoWeap <= 5, teclvl = 40, NeutronB = 1"
Continuous Neutron Blaster	TACnNtBl	TBCnNtBl	None	" Ship, Military "	CnNeutnB	ShWepMod	Energ_42	TFPartWep	None	" InfoWeap >= 5, MaxAccry *= 1.5, UniSpace *= 1.25 , teclvl = 42, CnNeutnB = 1"
Armor Piercing Neutron Blaster	TAAPNtBl	TBAPNtBl	None	" Ship, Military "	APNeutBl	ShWepMod	Energ_44	TFPartWep	None	" InfoWeap >= 5, ArmrPier *= 0.75, UniSpace *= 1.5 , teclvl = 44, APNeutBl = 1"
Improved Neutron Blaster	TAImNtBl	TBImNtBl	None	" Ship, Military "	ImNeutnB	ShWepMod	Energ_49	TFPartWep	None	" InfoWeap >= 5, NearDamg *= 1.5, UniSpace *= 1, FarDamag *=1.1 , teclvl = 49, ImNeutnB = 1"
Neutron Blaster Miniaturization I	TAM1NtBl	TBM1NtBl	None	" Ship, Military "	M1NeutnB	ShWepMod	MthCm_43	TFPartWep	None	" InfoWeap >= 5,  UniSpace *= 0.8 , teclvl = 43, M1NeutnB = 1"
Neutron Blaster Miniaturization II	TAM2NtBl	TBM2NtBl	None	" Ship, Military "	M2NeutnB	ShWepMod	MthCm_47	TFPartWep	None	" InfoWeap >= 5,  UniSpace *= 0.8 , teclvl = 47, M2NeutnB = 1"
Rail Gun	TAMass10	TBMass10	SDDirFir	" Ship, Military "	Mass_10	ShWepSys	Const_40	TFProWep	None	"InfoWeap <= 6, teclvl = 40, Mass_10 = 10"
Armor Piercing Rail Gun	TAAPMa10	TBAPMa10	None	" Ship, Military "	APMass10	ShWepMod	Const_44	TFProWep	None	" InfoWeap >= 6, ArmrPier *= 0.75, UniSpace *= 1.5 , teclvl = 44, APMass10 = 10"
Auto Fire Rail Gun	TAAFMa10	TBAFMa10	None	"Ship, Military"	AFMass10	ShWepMod	Const_14	TFProWep	None	"InfoWeap >= 16, MultFire *= 3, UniSpace *= 2"
Improved Rail Gun 	TAImMa10	TBImMa10	None	" Ship, Military "	ImMass10	ShWepMod	Const_49	TFProWep	None	" InfoWeap >= 6, NearDamg *= 1.5, FarDamag *=1.1 , teclvl = 49, ImMass10 = 10"
Rail Gun Miniaturization I	TAMa10M1	TBMa10M1	None	" Ship, Military "	Mass10M1	ShWepMod	MthCm_43	TFProWep	None	" InfoWeap >= 6, UniSpace *= 0.8 , teclvl = 43, Mass10M1 = 1"
Rail Gun Miniaturization II	TAMa10M2	TBMa10M2	None	" Ship, Military "	Mass10M2	ShWepMod	MthCm_47	TFProWep	None	" InfoWeap >= 6, UniSpace *= 0.8 , teclvl = 47, Mass10M2 = 2"
